Pointing,Gl,Gb,RA,Dec
MSGPS_S_1001,-53.458132558291744,-1.3557507204254986,13:24:27.35,-63:59:44.99
MSGPS_S_1002,-53.60238183786625,-1.1059036392472548,13:22:52.35,-63:45:57.34
MSGPS_S_1003,-53.458132558291744,-0.8560565580690108,13:23:52.99,-63:30:0.59
MSGPS_S_1004,-53.60238183786625,-0.6062094768907669,13:22:19.9,-63:16:11.58
MSGPS_S_1005,-53.458132558291744,-0.35636239571252304,13:23:19.81,-63:00:15.69
MSGPS_S_1006,-53.60238183786625,-0.1065153145342792,13:21:48.54,-62:46:25.38
MSGPS_S_1007,-53.458132558291744,0.14333176664396485,13:22:47.74,-62:30:30.32
MSGPS_S_1008,-53.60238183786625,0.3931788478222087,13:21:18.23,-62:16:38.76
MSGPS_S_1009,-53.458132558291744,0.6430259290004525,13:22:16.72,-62:00:44.51
MSGPS_S_1010,-53.60238183786625,0.8928730101786966,13:20:48.89,-61:46:51.73
MSGPS_S_1011,-53.458132558291744,1.1427200913569402,13:21:46.69,-61:30:58.27
MSGPS_S_1012,-53.16963399914275,-1.3557507204254986,13:27:3.72,-63:57:27.09
MSGPS_S_1013,-53.31388327871725,-1.1059036392472548,13:25:27.59,-63:43:45.79
MSGPS_S_1014,-53.16963399914275,-0.8560565580690108,13:26:26.73,-63:27:45.05
MSGPS_S_1015,-53.31388327871725,-0.6062094768907669,13:24:52.53,-63:14:2.28
MSGPS_S_1016,-53.16963399914275,-0.35636239571252304,13:25:50.99,-62:58:2.45
MSGPS_S_1017,-53.31388327871725,-0.1065153145342792,13:24:18.66,-62:44:18.25
MSGPS_S_1018,-53.16963399914275,0.14333176664396485,13:25:16.45,-62:28:19.29
MSGPS_S_1019,-53.31388327871725,0.3931788478222087,13:23:45.9,-62:14:33.72
MSGPS_S_1020,-53.16963399914275,0.6430259290004525,13:24:43.03,-61:58:35.62
MSGPS_S_1021,-53.31388327871725,0.8928730101786966,13:23:14.2,-61:44:48.73
MSGPS_S_1022,-53.16963399914275,1.1427200913569402,13:24:10.68,-61:28:51.47
MSGPS_S_1023,-52.88113543999374,-1.3557507204254986,13:29:39.65,-63:54:58.81
MSGPS_S_1024,-53.025384719568244,-1.1059036392472548,13:28:2.42,-63:41:23.93
MSGPS_S_1025,-52.88113543999374,-0.8560565580690108,13:29:0.04,-63:25:19.32
MSGPS_S_1026,-53.025384719568244,-0.6062094768907669,13:27:24.78,-63:11:42.83
MSGPS_S_1027,-52.88113543999374,-0.35636239571252304,13:28:21.77,-62:55:39.17
MSGPS_S_1028,-53.025384719568244,-0.1065153145342792,13:26:48.4,-62:42:1.14
MSGPS_S_1029,-52.88113543999374,0.14333176664396485,13:27:44.77,-62:25:58.39
MSGPS_S_1030,-53.025384719568244,0.3931788478222087,13:26:13.21,-62:12:18.87
MSGPS_S_1031,-52.88113543999374,0.6430259290004525,13:27:8.98,-61:56:17.02
MSGPS_S_1032,-53.025384719568244,0.8928730101786966,13:25:39.17,-61:42:36.07
MSGPS_S_1033,-52.88113543999374,1.1427200913569402,13:26:34.33,-61:26:35.09
MSGPS_S_1034,-52.59263688084474,-1.3557507204254986,13:32:15.12,-63:52:20.21
MSGPS_S_1035,-52.736886160419246,-1.1059036392472548,13:30:36.81,-63:38:51.81
MSGPS_S_1036,-52.59263688084474,-0.8560565580690108,13:31:32.91,-63:22:43.43
MSGPS_S_1037,-52.736886160419246,-0.6062094768907669,13:29:56.6,-63:09:13.3
MSGPS_S_1038,-52.59263688084474,-0.35636239571252304,13:30:52.13,-62:53:5.9
MSGPS_S_1039,-52.736886160419246,-0.1065153145342792,13:29:17.74,-62:39:34.09
MSGPS_S_1040,-52.59263688084474,0.14333176664396485,13:30:12.7,-62:23:27.65
MSGPS_S_1041,-52.736886160419246,0.3931788478222087,13:28:40.15,-62:09:54.24
MSGPS_S_1042,-52.59263688084474,0.6430259290004525,13:29:34.55,-61:53:48.74
MSGPS_S_1043,-52.736886160419246,0.8928730101786966,13:28:3.77,-61:40:13.78
MSGPS_S_1044,-52.59263688084474,1.1427200913569402,13:28:57.61,-61:24:9.18
MSGPS_S_1045,-52.30413832169574,-1.3557507204254986,13:34:50.08,-63:49:31.34
MSGPS_S_1046,-52.44838760127024,-1.1059036392472548,13:33:10.73,-63:36:9.48
MSGPS_S_1047,-52.30413832169574,-0.8560565580690108,13:34:5.31,-63:19:57.44
MSGPS_S_1048,-52.44838760127024,-0.6062094768907669,13:32:27.98,-63:06:33.71
MSGPS_S_1049,-52.30413832169574,-0.35636239571252304,13:33:22.04,-62:50:22.69
MSGPS_S_1050,-52.44838760127024,-0.1065153145342792,13:31:46.66,-62:36:57.16
MSGPS_S_1051,-52.30413832169574,0.14333176664396485,13:32:40.2,-62:20:47.13
MSGPS_S_1052,-52.44838760127024,0.3931788478222087,13:31:6.69,-62:07:19.88
MSGPS_S_1053,-52.30413832169574,0.6430259290004525,13:31:59.72,-61:51:10.82
MSGPS_S_1054,-52.44838760127024,0.8928730101786966,13:30:28.0,-61:37:41.91
MSGPS_S_1055,-52.30413832169574,1.1427200913569402,13:31:20.51,-61:21:33.79
MSGPS_S_1056,-52.01563976254673,-1.3557507204254986,13:37:24.52,-63:46:32.26
MSGPS_S_1057,-52.159889042121236,-1.1059036392472548,13:35:44.14,-63:33:16.99
MSGPS_S_1058,-52.01563976254673,-0.8560565580690108,13:36:37.2,-63:17:1.4
MSGPS_S_1059,-52.159889042121236,-0.6062094768907669,13:34:58.88,-63:03:44.13
MSGPS_S_1060,-52.01563976254673,-0.35636239571252304,13:35:51.48,-62:47:29.58
MSGPS_S_1061,-52.159889042121236,-0.1065153145342792,13:34:15.12,-62:34:10.39
MSGPS_S_1062,-52.01563976254673,0.14333176664396485,13:35:7.25,-62:17:56.87
MSGPS_S_1063,-52.159889042121236,0.3931788478222087,13:33:32.79,-62:04:35.84
MSGPS_S_1064,-52.01563976254673,0.6430259290004525,13:34:24.45,-61:48:23.31
MSGPS_S_1065,-52.159889042121236,0.8928730101786966,13:32:51.81,-61:35:0.49
MSGPS_S_1066,-52.01563976254673,1.1427200913569402,13:33:43.0,-61:18:48.94
MSGPS_S_1067,-51.72714120339773,-1.3557507204254986,13:39:58.4,-63:43:23.03
MSGPS_S_1068,-51.87139048297223,-1.1059036392472548,13:38:17.03,-63:30:14.39
MSGPS_S_1069,-51.72714120339773,-0.8560565580690108,13:39:8.57,-63:13:55.36
MSGPS_S_1070,-51.87139048297223,-0.6062094768907669,13:37:29.28,-63:00:44.6
MSGPS_S_1071,-51.72714120339773,-0.35636239571252304,13:38:20.41,-62:44:26.64
MSGPS_S_1072,-51.87139048297223,-0.1065153145342792,13:36:43.12,-62:31:13.83
MSGPS_S_1073,-51.72714120339773,0.14333176664396485,13:37:33.83,-62:14:56.92
MSGPS_S_1074,-51.87139048297223,0.3931788478222087,13:35:58.45,-62:01:42.14
MSGPS_S_1075,-51.72714120339773,0.6430259290004525,13:36:48.74,-61:45:26.25
MSGPS_S_1076,-51.87139048297223,0.8928730101786966,13:35:15.2,-61:32:9.58
MSGPS_S_1077,-51.72714120339773,1.1427200913569402,13:36:5.07,-61:15:54.7
MSGPS_S_1078,-51.43864264424872,-1.3557507204254986,13:42:31.7,-63:40:3.7
MSGPS_S_1079,-51.582891923823226,-1.1059036392472548,13:40:49.37,-63:27:1.76
MSGPS_S_1080,-51.43864264424872,-0.8560565580690108,13:41:39.39,-63:10:39.38
MSGPS_S_1081,-51.582891923823226,-0.6062094768907669,13:39:59.16,-62:57:35.18
MSGPS_S_1082,-51.43864264424872,-0.35636239571252304,13:40:48.82,-62:41:13.9
MSGPS_S_1083,-51.582891923823226,-0.1065153145342792,13:39:10.61,-62:28:7.53
MSGPS_S_1084,-51.43864264424872,0.14333176664396485,13:39:59.9,-62:11:47.33
MSGPS_S_1085,-51.582891923823226,0.3931788478222087,13:38:23.63,-61:58:38.86
MSGPS_S_1086,-51.43864264424872,0.6430259290004525,13:39:12.55,-61:42:19.71
MSGPS_S_1087,-51.582891923823226,0.8928730101786966,13:37:38.14,-61:29:9.23
MSGPS_S_1088,-51.43864264424872,1.1427200913569402,13:38:26.68,-61:12:51.1
MSGPS_S_1089,-51.150144085099726,-1.3557507204254986,13:45:4.39,-63:36:34.34
MSGPS_S_1090,-51.29439336467423,-1.1059036392472548,13:43:21.12,-63:23:39.14
MSGPS_S_1091,-51.150144085099726,-0.8560565580690108,13:44:9.63,-63:07:13.53
MSGPS_S_1092,-51.29439336467423,-0.6062094768907669,13:42:28.48,-62:54:15.94
MSGPS_S_1093,-51.150144085099726,-0.35636239571252304,13:43:16.68,-62:37:51.45
MSGPS_S_1094,-51.29439336467423,-0.1065153145342792,13:41:37.58,-62:24:51.55
MSGPS_S_1095,-51.150144085099726,0.14333176664396485,13:42:25.46,-62:08:28.15
MSGPS_S_1096,-51.29439336467423,0.3931788478222087,13:40:48.31,-61:55:26.04
MSGPS_S_1097,-51.150144085099726,0.6430259290004525,13:41:35.86,-61:39:3.72
MSGPS_S_1098,-51.29439336467423,0.8928730101786966,13:40:0.6,-61:25:59.47
MSGPS_S_1099,-51.150144085099726,1.1427200913569402,13:40:47.82,-61:09:38.19
MSGPS_S_1100,-50.86164552595072,-1.3557507204254986,13:47:36.44,-63:32:55.02
MSGPS_S_1101,-51.00589480552522,-1.1059036392472548,13:45:52.27,-63:20:6.59
MSGPS_S_1102,-50.86164552595072,-0.8560565580690108,13:46:39.26,-63:03:37.87
MSGPS_S_1103,-51.00589480552522,-0.6062094768907669,13:44:57.23,-62:50:46.92
MSGPS_S_1104,-50.86164552595072,-0.35636239571252304,13:45:43.97,-62:34:19.32
MSGPS_S_1105,-51.00589480552522,-0.1065153145342792,13:44:4.0,-62:21:25.94
MSGPS_S_1106,-50.86164552595072,0.14333176664396485,13:44:50.47,-62:04:59.46
MSGPS_S_1107,-51.00589480552522,0.3931788478222087,13:43:12.48,-61:52:3.74
MSGPS_S_1108,-50.86164552595072,0.6430259290004525,13:43:58.66,-61:35:38.34
MSGPS_S_1109,-51.00589480552522,0.8928730101786966,13:42:22.57,-61:22:40.37
MSGPS_S_1110,-50.86164552595072,1.1427200913569402,13:43:8.46,-61:06:16.04
MSGPS_S_1111,-50.57314696680172,-1.3557507204254986,13:50:7.84,-63:29:5.8
MSGPS_S_1112,-50.717396246376225,-1.1059036392472548,13:48:22.79,-63:16:24.2
MSGPS_S_1113,-50.57314696680172,-0.8560565580690108,13:49:8.27,-62:59:52.45
MSGPS_S_1114,-50.717396246376225,-0.6062094768907669,13:47:25.39,-62:47:8.19
MSGPS_S_1115,-50.57314696680172,-0.35636239571252304,13:48:10.66,-62:30:37.59
MSGPS_S_1116,-50.717396246376225,-0.1065153145342792,13:46:29.86,-62:17:50.77
MSGPS_S_1117,-50.57314696680172,0.14333176664396485,13:47:14.91,-62:01:21.29
MSGPS_S_1118,-50.717396246376225,0.3931788478222087,13:45:36.1,-61:48:32.01
MSGPS_S_1119,-50.57314696680172,0.6430259290004525,13:46:20.92,-61:32:3.63
MSGPS_S_1120,-50.717396246376225,0.8928730101786966,13:44:44.02,-61:19:11.98
MSGPS_S_1121,-50.57314696680172,1.1427200913569402,13:45:28.59,-61:02:44.68
MSGPS_S_1122,-50.28464840765272,-1.3557507204254986,13:52:38.55,-63:25:6.76
MSGPS_S_1123,-50.42889768722722,-1.1059036392472548,13:50:52.65,-63:12:32.01
MSGPS_S_1124,-50.28464840765272,-0.8560565580690108,13:51:36.63,-62:55:57.36
MSGPS_S_1125,-50.42889768722722,-0.6062094768907669,13:49:52.92,-62:43:19.82
MSGPS_S_1126,-50.28464840765272,-0.35636239571252304,13:50:36.74,-62:26:46.32
MSGPS_S_1127,-50.42889768722722,-0.1065153145342792,13:48:55.12,-62:14:6.09
MSGPS_S_1128,-50.28464840765272,0.14333176664396485,13:49:38.77,-61:57:33.72
MSGPS_S_1129,-50.42889768722722,0.3931788478222087,13:47:59.16,-61:44:50.91
MSGPS_S_1130,-50.28464840765272,0.6430259290004525,13:48:42.62,-61:28:19.66
MSGPS_S_1131,-50.42889768722722,0.8928730101786966,13:47:4.94,-61:15:34.35
MSGPS_S_1132,-50.28464840765272,1.1427200913569402,13:47:48.19,-60:59:4.19
MSGPS_S_1133,-49.99614984850371,-1.3557507204254986,13:55:8.56,-63:20:57.98
MSGPS_S_1134,-50.140399128078215,-1.1059036392472548,13:53:21.84,-63:08:30.12
MSGPS_S_1135,-49.99614984850371,-0.8560565580690108,13:54:4.33,-62:51:52.66
MSGPS_S_1136,-50.140399128078215,-0.6062094768907669,13:52:19.8,-62:39:21.88
MSGPS_S_1137,-49.99614984850371,-0.35636239571252304,13:53:2.18,-62:22:45.58
MSGPS_S_1138,-50.140399128078215,-0.1065153145342792,13:51:19.77,-62:10:11.98
MSGPS_S_1139,-49.99614984850371,0.14333176664396485,13:52:2.02,-61:53:36.82
MSGPS_S_1140,-50.140399128078215,0.3931788478222087,13:50:21.64,-61:41:0.51
MSGPS_S_1141,-49.99614984850371,0.6430259290004525,13:51:3.74,-61:24:26.47
MSGPS_S_1142,-50.140399128078215,0.8928730101786966,13:49:25.31,-61:11:47.55
MSGPS_S_1143,-49.99614984850371,1.1427200913569402,13:50:7.24,-60:55:14.61
MSGPS_S_1144,-49.70765128935471,-1.3557507204254986,13:57:37.83,-63:16:39.52
MSGPS_S_1145,-49.85190056892921,-1.1059036392472548,13:55:50.33,-63:04:18.58
MSGPS_S_1146,-49.70765128935471,-0.8560565580690108,13:56:31.32,-62:47:38.42
MSGPS_S_1147,-49.85190056892921,-0.6062094768907669,13:54:46.03,-62:35:14.42
MSGPS_S_1148,-49.70765128935471,-0.35636239571252304,13:55:26.96,-62:18:35.43
MSGPS_S_1149,-49.85190056892921,-0.1065153145342792,13:53:43.79,-62:06:8.49
MSGPS_S_1150,-49.70765128935471,0.14333176664396485,13:54:24.64,-61:49:30.63
MSGPS_S_1151,-49.85190056892921,0.3931788478222087,13:52:43.51,-61:37:0.86
MSGPS_S_1152,-49.70765128935471,0.6430259290004525,13:53:24.26,-61:20:24.13
MSGPS_S_1153,-49.85190056892921,0.8928730101786966,13:51:45.09,-61:07:51.63
MSGPS_S_1154,-49.70765128935471,1.1427200913569402,13:52:25.72,-60:51:16.01
MSGPS_S_1155,-49.41915273020571,-1.3557507204254986,14:00:6.36,-63:12:11.46
MSGPS_S_1156,-49.56340200978021,-1.1059036392472548,13:58:18.09,-62:59:57.47
MSGPS_S_1157,-49.41915273020571,-0.8560565580690108,13:58:57.61,-62:43:14.72
MSGPS_S_1158,-49.56340200978021,-0.6062094768907669,13:57:11.56,-62:30:57.54
MSGPS_S_1159,-49.41915273020571,-0.35636239571252304,13:57:51.06,-62:14:15.95
MSGPS_S_1160,-49.56340200978021,-0.1065153145342792,13:56:7.15,-62:01:55.7
MSGPS_S_1161,-49.41915273020571,0.14333176664396485,13:56:46.62,-61:45:15.25
MSGPS_S_1162,-49.56340200978021,0.3931788478222087,13:55:4.76,-61:32:52.04
MSGPS_S_1163,-49.41915273020571,0.6430259290004525,13:55:44.17,-61:16:12.71
MSGPS_S_1164,-49.56340200978021,0.8928730101786966,13:54:4.29,-61:03:46.65
MSGPS_S_1165,-49.41915273020571,1.1427200913569402,13:54:43.62,-60:47:8.44
MSGPS_S_1166,-49.130654171056705,-1.3557507204254986,14:02:34.12,-63:07:33.89
MSGPS_S_1167,-49.27490345063121,-1.1059036392472548,14:00:45.12,-62:55:26.87
MSGPS_S_1168,-49.130654171056705,-0.8560565580690108,14:01:23.16,-62:38:41.64
MSGPS_S_1169,-49.27490345063121,-0.6062094768907669,13:59:36.39,-62:26:31.29
MSGPS_S_1170,-49.130654171056705,-0.35636239571252304,14:00:14.47,-62:09:47.21
MSGPS_S_1171,-49.27490345063121,-0.1065153145342792,13:58:29.85,-61:57:33.67
MSGPS_S_1172,-49.130654171056705,0.14333176664396485,13:59:7.93,-61:40:50.72
MSGPS_S_1173,-49.27490345063121,0.3931788478222087,13:57:25.38,-61:28:34.1
MSGPS_S_1174,-49.130654171056705,0.6430259290004525,13:58:3.44,-61:11:52.28
MSGPS_S_1175,-49.27490345063121,0.8928730101786966,13:56:22.88,-60:59:32.69
MSGPS_S_1176,-49.130654171056705,1.1427200913569402,13:57:0.9,-60:42:51.98
MSGPS_S_1177,-48.84215561190771,-1.3557507204254986,14:05:1.08,-63:02:46.89
MSGPS_S_1178,-48.98640489148221,-1.1059036392472548,14:03:11.38,-62:50:46.87
MSGPS_S_1179,-48.84215561190771,-0.8560565580690108,14:03:47.96,-62:33:59.24
MSGPS_S_1180,-48.98640489148221,-0.6062094768907669,14:02:0.5,-62:21:55.76
MSGPS_S_1181,-48.84215561190771,-0.35636239571252304,14:02:37.15,-62:05:9.28
MSGPS_S_1182,-48.98640489148221,-0.1065153145342792,14:00:51.85,-61:53:2.48
MSGPS_S_1183,-48.84215561190771,0.14333176664396485,14:01:28.56,-61:36:17.13
MSGPS_S_1184,-48.98640489148221,0.3931788478222087,13:59:45.33,-61:24:7.12
MSGPS_S_1185,-48.84215561190771,0.6430259290004525,14:00:22.07,-61:07:22.9
MSGPS_S_1186,-48.98640489148221,0.8928730101786966,13:58:40.84,-60:55:9.8
MSGPS_S_1187,-48.84215561190771,1.1427200913569402,13:59:17.57,-60:38:26.68
MSGPS_S_1188,-48.5536570527587,-1.3557507204254986,14:07:27.24,-62:57:50.54
MSGPS_S_1189,-48.697906332333204,-1.1059036392472548,14:05:36.86,-62:45:57.53
MSGPS_S_1190,-48.5536570527587,-0.8560565580690108,14:06:11.98,-62:29:7.62
MSGPS_S_1191,-48.697906332333204,-0.6062094768907669,14:04:23.86,-62:17:11.03
MSGPS_S_1192,-48.5536570527587,-0.35636239571252304,14:04:59.11,-62:00:22.25
MSGPS_S_1193,-48.697906332333204,-0.1065153145342792,14:03:13.15,-61:48:22.2
MSGPS_S_1194,-48.5536570527587,0.14333176664396485,14:03:48.49,-61:31:34.55
MSGPS_S_1195,-48.697906332333204,0.3931788478222087,14:02:4.61,-61:19:31.18
MSGPS_S_1196,-48.5536570527587,0.6430259290004525,14:02:40.02,-61:02:44.63
MSGPS_S_1197,-48.697906332333204,0.8928730101786966,14:00:58.15,-60:50:38.06
MSGPS_S_1198,-48.5536570527587,1.1427200913569402,14:01:33.6,-60:33:52.62
MSGPS_S_1199,-48.2651584936097,-1.3557507204254986,14:09:52.56,-62:52:44.93
MSGPS_S_1200,-48.4094077731842,-1.1059036392472548,14:08:1.55,-62:40:58.95
MSGPS_S_1201,-48.2651584936097,-0.8560565580690108,14:08:35.22,-62:24:6.85
MSGPS_S_1202,-48.4094077731842,-0.6062094768907669,14:06:46.46,-62:12:17.16
MSGPS_S_1203,-48.2651584936097,-0.35636239571252304,14:07:20.31,-61:55:26.18
MSGPS_S_1204,-48.4094077731842,-0.1065153145342792,14:05:33.71,-61:43:32.91
MSGPS_S_1205,-48.2651584936097,0.14333176664396485,14:06:7.7,-61:26:43.04
MSGPS_S_1206,-48.4094077731842,0.3931788478222087,14:04:23.2,-61:14:46.33
MSGPS_S_1207,-48.2651584936097,0.6430259290004525,14:04:57.29,-60:57:57.57
MSGPS_S_1208,-48.4094077731842,0.8928730101786966,14:03:14.8,-60:45:57.52
MSGPS_S_1209,-48.2651584936097,1.1427200913569402,14:03:48.97,-60:29:9.86
MSGPS_S_1210,-47.97665993446069,-1.3557507204254986,14:12:17.05,-62:47:30.14
MSGPS_S_1211,-48.120909214035194,-1.1059036392472548,14:10:25.41,-62:35:51.21
MSGPS_S_1212,-47.97665993446069,-0.8560565580690108,14:10:57.65,-62:18:57.02
MSGPS_S_1213,-48.120909214035194,-0.6062094768907669,14:09:8.28,-62:07:14.25
MSGPS_S_1214,-47.97665993446069,-0.35636239571252304,14:09:40.74,-61:50:21.16
MSGPS_S_1215,-48.120909214035194,-0.1065153145342792,14:07:53.54,-61:38:34.69
MSGPS_S_1216,-47.97665993446069,0.14333176664396485,14:08:26.18,-61:21:42.7
MSGPS_S_1217,-48.120909214035194,0.3931788478222087,14:06:41.08,-61:09:52.65
MSGPS_S_1218,-47.97665993446069,0.6430259290004525,14:07:13.86,-60:53:1.76
MSGPS_S_1219,-48.120909214035194,0.8928730101786966,14:05:30.78,-60:41:8.28
MSGPS_S_1220,-47.97665993446069,1.1427200913569402,14:06:3.68,-60:24:18.47
MSGPS_S_1221,-47.688161375311694,-1.3557507204254986,14:14:40.67,-62:42:6.27
MSGPS_S_1222,-47.832410654886196,-1.1059036392472548,14:12:48.44,-62:30:34.39
MSGPS_S_1223,-47.688161375311694,-0.8560565580690108,14:13:19.27,-62:13:38.21
MSGPS_S_1224,-47.832410654886196,-0.6062094768907669,14:11:29.31,-62:02:2.37
MSGPS_S_1225,-47.688161375311694,-0.35636239571252304,14:12:0.39,-61:45:7.27
MSGPS_S_1226,-47.832410654886196,-0.1065153145342792,14:10:12.61,-61:33:27.6
MSGPS_S_1227,-47.688161375311694,0.14333176664396485,14:10:43.91,-61:16:33.59
MSGPS_S_1228,-47.832410654886196,0.3931788478222087,14:08:58.23,-61:04:50.23
MSGPS_S_1229,-47.688161375311694,0.6430259290004525,14:09:29.72,-60:47:57.3
MSGPS_S_1230,-47.832410654886196,0.8928730101786966,14:07:46.07,-60:36:10.38
MSGPS_S_1231,-47.688161375311694,1.1427200913569402,14:08:17.71,-60:19:18.53
MSGPS_S_1232,-47.39966281616269,-1.3557507204254986,14:17:3.41,-62:36:33.39
MSGPS_S_1233,-47.54391209573719,-1.1059036392472548,14:15:10.63,-62:25:8.59
MSGPS_S_1234,-47.39966281616269,-0.8560565580690108,14:15:40.04,-62:08:10.51
MSGPS_S_1235,-47.54391209573719,-0.6062094768907669,14:13:49.53,-61:56:41.61
MSGPS_S_1236,-47.39966281616269,-0.35636239571252304,14:14:19.24,-61:39:44.6
MSGPS_S_1237,-47.54391209573719,-0.1065153145342792,14:12:30.91,-61:28:11.74
MSGPS_S_1238,-47.39966281616269,0.14333176664396485,14:13:0.88,-61:11:15.8
MSGPS_S_1239,-47.54391209573719,0.3931788478222087,14:11:14.65,-60:59:39.14
MSGPS_S_1240,-47.39966281616269,0.6430259290004525,14:11:44.85,-60:42:44.25
MSGPS_S_1241,-47.54391209573719,0.8928730101786966,14:10:0.65,-60:31:3.92
MSGPS_S_1242,-47.39966281616269,1.1427200913569402,14:10:31.04,-60:14:10.09
MSGPS_S_1243,-47.111164257013684,-1.3557507204254986,14:19:25.26,-62:30:51.62
MSGPS_S_1244,-47.255413536588186,-1.1059036392472548,14:17:31.95,-62:19:33.88
MSGPS_S_1245,-47.111164257013684,-0.8560565580690108,14:17:59.96,-62:02:34.01
MSGPS_S_1246,-47.255413536588186,-0.6062094768907669,14:16:8.92,-61:51:12.05
MSGPS_S_1247,-47.111164257013684,-0.35636239571252304,14:16:37.28,-61:34:13.22
MSGPS_S_1248,-47.255413536588186,-0.1065153145342792,14:14:48.42,-61:22:47.19
MSGPS_S_1249,-47.111164257013684,0.14333176664396485,14:15:17.07,-61:05:49.4
MSGPS_S_1250,-47.255413536588186,0.3931788478222087,14:13:30.32,-60:54:19.44
MSGPS_S_1251,-47.111164257013684,0.6430259290004525,14:13:59.24,-60:37:22.7
MSGPS_S_1252,-47.255413536588186,0.8928730101786966,14:12:14.51,-60:25:48.95
MSGPS_S_1253,-47.111164257013684,1.1427200913569402,14:12:43.66,-60:08:53.25
MSGPS_S_1254,-46.822665697864686,-1.3557507204254986,14:21:46.2,-62:25:1.03
MSGPS_S_1255,-46.96691497743919,-1.1059036392472548,14:19:52.39,-62:13:50.37
MSGPS_S_1256,-46.822665697864686,-0.8560565580690108,14:20:19.02,-61:56:48.79
MSGPS_S_1257,-46.96691497743919,-0.6062094768907669,14:18:27.47,-61:45:33.78
MSGPS_S_1258,-46.822665697864686,-0.35636239571252304,14:18:54.49,-61:28:33.22
MSGPS_S_1259,-46.96691497743919,-0.1065153145342792,14:17:5.13,-61:17:14.02
MSGPS_S_1260,-46.822665697864686,0.14333176664396485,14:17:32.48,-61:00:14.47
MSGPS_S_1261,-46.96691497743919,0.3931788478222087,14:15:45.22,-60:48:51.23
MSGPS_S_1262,-46.822665697864686,0.6430259290004525,14:16:12.87,-60:31:52.71
MSGPS_S_1263,-46.96691497743919,0.8928730101786966,14:14:27.65,-60:20:25.57
MSGPS_S_1264,-46.822665697864686,1.1427200913569402,14:14:55.56,-60:03:28.07
MSGPS_S_1265,-46.53416713871568,-1.3557507204254986,14:24:6.22,-62:19:1.72
MSGPS_S_1266,-46.67841641829018,-1.1059036392472548,14:22:11.93,-62:07:58.14
MSGPS_S_1267,-46.53416713871568,-0.8560565580690108,14:22:37.2,-61:50:54.94
MSGPS_S_1268,-46.67841641829018,-0.6062094768907669,14:20:45.18,-61:39:46.89
MSGPS_S_1269,-46.53416713871568,-0.35636239571252304,14:21:10.86,-61:22:44.69
MSGPS_S_1270,-46.67841641829018,-0.1065153145342792,14:19:21.02,-61:11:32.32
MSGPS_S_1271,-46.53416713871568,0.14333176664396485,14:19:47.08,-60:54:31.11
MSGPS_S_1272,-46.67841641829018,0.3931788478222087,14:17:59.35,-60:43:14.59
MSGPS_S_1273,-46.53416713871568,0.6430259290004525,14:18:25.74,-60:26:14.37
MSGPS_S_1274,-46.67841641829018,0.8928730101786966,14:16:40.03,-60:14:53.84
MSGPS_S_1275,-46.53416713871568,1.1427200913569402,14:17:6.72,-59:57:54.63
MSGPS_S_1276,-46.245668579566676,-1.3557507204254986,14:26:25.32,-62:12:53.78
MSGPS_S_1277,-46.38991785914118,-1.1059036392472548,14:24:30.58,-62:01:57.28
MSGPS_S_1278,-46.245668579566676,-0.8560565580690108,14:24:54.49,-61:44:52.56
MSGPS_S_1279,-46.38991785914118,-0.6062094768907669,14:23:2.02,-61:33:51.47
MSGPS_S_1280,-46.245668579566676,-0.35636239571252304,14:23:26.39,-61:16:47.71
MSGPS_S_1281,-46.38991785914118,-0.1065153145342792,14:21:36.09,-61:05:42.18
MSGPS_S_1282,-46.245668579566676,0.14333176664396485,14:22:0.87,-60:48:39.38
MSGPS_S_1283,-46.38991785914118,0.3931788478222087,14:20:12.68,-60:37:29.58
MSGPS_S_1284,-46.245668579566676,0.6430259290004525,14:20:37.83,-60:20:27.76
MSGPS_S_1285,-46.38991785914118,0.8928730101786966,14:18:51.67,-60:09:13.84
MSGPS_S_1286,-46.245668579566676,1.1427200913569402,14:19:17.14,-59:52:13.0
MSGPS_S_1287,-45.95717002041768,-1.3557507204254986,14:28:43.46,-62:06:37.32
MSGPS_S_1288,-46.10141929999218,-1.1059036392472548,14:26:48.3,-61:55:47.88
MSGPS_S_1289,-45.95717002041768,-0.8560565580690108,14:27:10.88,-61:38:41.74
